%Y-%m-%d;SPI;BASI;INDU;CONG;HLTH;CONS;TELE;UTIL;FINA;TECH
2007-08-30;1422.5;1435.75;1527.08;2146.66;1278.5;1527.55;903.24;4070.61;1320.91;652.88
2007-08-31;1439.71;1452.78;1563.47;2178.29;1289.76;1541.75;914.55;4087.53;1331.83;664.43
2007-09-03;1440.06;1452.44;1560.23;2172.33;1289.02;1529.23;910.24;4097.16;1337.63;663.56
2007-09-04;1453.88;1465.1;1573.56;2171.16;1304.74;1549.8;906.47;4100.97;1358.64;669.66
2007-09-05;1433.67;1452.19;1535.45;2142.63;1291.33;1527.7;899.47;4091.55;1339.2;658.79
2007-09-06;1431.32;1460.5;1527.68;2134.14;1296.21;1534.51;901.08;4081.68;1333.16;660.88
2007-09-07;1407.16;1434.71;1481.22;2107.45;1284.61;1527.39;899.47;4092.85;1303.18;655.68
2007-09-10;1395.44;1436.91;1452.4;2107.3;1272.81;1516.02;899.47;4056.28;1289.72;642.96
2007-09-11;1411.4;1457.44;1473.14;2132.82;1286.7;1520.63;902.7;4062.02;1304.05;643.85
2007-09-12;1421.16;1455.76;1484.12;2162.54;1294.42;1515.52;916.7;4090.74;1308.8;644.39
2007-09-13;1434.5;1467.17;1498.16;2192.64;1304.15;1517.7;935.56;4101.55;1319.64;646.63
2007-09-14;1417.9;1466.65;1473.35;2169.56;1288.61;1510.94;935.02;4080.9;1303.78;639.65
2007-09-17;1404.06;1467.91;1452.58;2143.58;1282.09;1477.84;932.86;4082.94;1288.59;631.62
2007-09-18;1418.11;1464.98;1479.42;2167.42;1285.62;1475.41;942.56;4086.84;1307.14;636.69
2007-09-19;1455.06;1524.14;1522.81;2203.09;1310.18;1489.09;945.79;4096.73;1355.63;656.12
2007-09-20;1437.19;1509.8;1503.8;2144.34;1303.58;1479.1;947.94;4131.52;1343.62;654.57
2007-09-21;1437.16;1529.42;1514.7;2160.72;1298.79;1498.77;949.02;4132.09;1333.85;649.94
2007-09-24;1438.67;1527.55;1525.39;2159.19;1306.78;1498.64;942.02;4067.1;1327.95;654.62
2007-09-25;1427.32;1502.56;1509.11;2152.73;1297.78;1484.91;945.25;4082.66;1313.64;649.28
2007-09-26;1432.54;1508.77;1520.15;2163.42;1297.14;1498.54;952.25;4173.67;1319.34;652.14
2007-09-27;1437.35;1491.2;1528.61;2186.78;1291.98;1506.91;953.33;4201.93;1327;663.58
2007-09-28;1445.9;1504.82;1542.46;2204.51;1294.75;1522.69;953.87;4215.78;1334.33;675.86
2007-10-01;1459.02;1509.11;1570.31;2204.69;1300.11;1506.52;953.33;4261.07;1359.13;676
2007-10-02;1467.6;1507.27;1586.29;2182.7;1302.17;1515.69;949.56;4223.42;1387.34;687.18
2007-10-03;1471.3;1514.83;1601.94;2170.97;1298.32;1524.05;948.48;4247.96;1400.91;694.77
2007-10-04;1466.45;1515.48;1594.92;2149.1;1295.13;1527.66;941.48;4246.09;1402.3;694.73
2007-10-05;1471.16;1525.87;1608.88;2152.66;1296.44;1532.22;942.56;4249.87;1406.68;699.93
2007-10-08;1475.64;1542.2;1615.39;2163.86;1298.1;1535.24;938.25;4226.06;1409.17;707.25
2007-10-09;1481.74;1583.58;1620.04;2171.83;1301.6;1536.93;947.94;4239.13;1413.59;707.8
2007-10-10;1488.77;1586.14;1636.81;2171.96;1309.43;1551.09;945.79;4204.86;1422.05;698.67
2007-10-11;1495.74;1598.92;1654.68;2175.08;1315.44;1557.18;955.48;4432.71;1424.86;712.95
2007-10-12;1492.11;1591.05;1645.27;2175.65;1309.61;1544.68;962.49;4424.94;1424.27;708.78
2007-10-15;1489.91;1583.29;1647.05;2194.47;1308.46;1540.58;958.72;4450.24;1410.03;703.43
2007-10-16;1472.29;1567.13;1625.55;2183.37;1283.4;1542.24;952.79;4377.32;1395.22;695.64
2007-10-17;1475.02;1568.61;1642.07;2198.03;1278.05;1550.95;932.86;4391.55;1394.8;703.67
2007-10-18;1468.02;1606.56;1626.05;2194.79;1269.79;1570.12;933.94;4393.73;1380.22;754.14
2007-10-19;1454.24;1582.08;1610.19;2187.88;1253.02;1608.45;911.86;4382.4;1366.42;748.58
2007-10-22;1438.92;1555.96;1584;2179.03;1242.62;1600.36;897.85;4363.24;1347.2;740.85
2007-10-23;1448.82;1579.48;1614.53;2205.65;1240.34;1604.25;896.78;4377.21;1352.65;748.58
2007-10-24;1440.29;1572.38;1605.16;2203.89;1237.81;1593.65;888.16;4367.1;1334.62;738.25
2007-10-25;1450.61;1584.24;1646.22;2242.08;1233.2;1578.44;905.93;4399.12;1335.4;743.69
2007-10-26;1457.32;1599.55;1668.15;2261.39;1231.14;1588.66;914.55;4538.52;1336.89;746.86
2007-10-29;1464.7;1619.45;1688.08;2280.61;1228.2;1563.02;926.94;4571.76;1343.96;753.76
2007-10-30;1453.69;1604.49;1675.92;2244.09;1224.93;1555.88;916.17;4503.56;1337.83;750.6
2007-10-31;1467.72;1611.49;1689.45;2260.93;1237.64;1593.28;922.63;4568.28;1354.68;756.8
2007-11-01;1447.93;1601.99;1681.92;2240.44;1229.32;1586.61;912.4;4506.29;1314.81;762.52
2007-11-02;1429.94;1592.16;1675.88;2228.05;1218.66;1586.28;907.55;4535.8;1277.43;764
2007-11-05;1419.73;1577.99;1679.22;2230.17;1214.64;1575.97;904.85;4522.36;1248.97;756.63
2007-11-06;1429.81;1593.6;1713.26;2242.89;1216.73;1579.12;909.16;4526.55;1257.16;763.69
2007-11-07;1418.8;1574.17;1695.86;2242.05;1211.99;1574;898.39;4510.05;1237.85;758.72
2007-11-08;1403.96;1589.38;1667.37;2239.26;1196.81;1556.14;887.08;4487.65;1216.85;749.42
2007-11-09;1375.99;1547.02;1633.22;2197.53;1182.06;1543.81;882.23;4458.02;1182.9;727.56
2007-11-12;1377.63;1532.34;1604.34;2188.72;1185.67;1518.99;880.62;4416.03;1203.73;723
2007-11-13;1385.25;1513.45;1577.99;2224.59;1197.82;1518.96;891.93;4377.09;1212.32;714.25
2007-11-14;1404.57;1541.27;1598.7;2239.61;1220.29;1507.81;896.78;4460.87;1231.98;718.15
2007-11-15;1397.41;1522.58;1564.79;2258.71;1217.3;1513.73;890.31;4437.89;1220.72;703.87
2007-11-16;1379.46;1491.72;1532.12;2246.87;1208.12;1516.01;894.62;4542.94;1195.39;694.48
2007-11-19;1344.57;1447.79;1463.6;2234.72;1187.38;1491.72;894.08;4421.34;1147.79;659.02
2007-11-20;1352.92;1465.52;1494.59;2242.44;1200.96;1483.59;883.85;4427.53;1143.71;657.75
2007-11-21;1317.55;1417.26;1448.32;2156.35;1199.44;1451.71;873.62;4330.62;1101.31;633.36
2007-11-22;1330.47;1404.16;1443.22;2153.28;1248.32;1463.5;873.62;4386.26;1099.32;634.29
2007-11-23;1352.3;1433.99;1466.47;2170.36;1269.45;1463.41;883.31;4505.72;1125.14;646.61
2007-11-26;1351.51;1426.21;1478.49;2193.58;1252.43;1474.21;891.93;4561.93;1123.62;649.7
2007-11-27;1359.17;1437.76;1453.06;2201.62;1268.7;1485.21;900.55;4513.85;1137.77;635.53
2007-11-28;1393.99;1483.22;1517.95;2235.22;1278.72;1510.43;911.32;4527.52;1188.61;657.71
2007-11-29;1407.54;1498.21;1533.26;2244.32;1293.65;1534.51;912.4;4481.01;1202.72;663.05
2007-11-30;1424.42;1534.73;1579.96;2238.76;1300.81;1564.95;926.4;4527.53;1226.36;679.17
2007-12-03;1407.64;1518.89;1559.04;2218.58;1279.05;1553.12;929.63;4567.16;1215.05;675.44
2007-12-04;1397.35;1528.09;1529.62;2211.3;1277.65;1530.19;930.17;4704.72;1198.49;670.83
2007-12-05;1415.02;1550.98;1558.26;2232;1292.51;1534.83;943.63;4764.6;1214.41;680.43
2007-12-06;1414.02;1549.52;1561.03;2237.13;1273.72;1533.29;940.4;4755.41;1226.03;684.62
2007-12-07;1423.53;1564.43;1578.32;2235.8;1278.24;1530.37;948.48;4811.75;1242.86;692.46
2007-12-10;1435.51;1575.26;1597.44;2246.41;1281.41;1503.48;963.02;4765.13;1263.19;709.18
2007-12-11;1432.24;1559.01;1610.17;2245.69;1277.44;1509.33;962.49;4834.46;1253.18;721.43
2007-12-12;1432.77;1569.57;1605.78;2267.64;1276.18;1510.82;960.33;4849.75;1246;724.16
2007-12-13;1402.65;1548.37;1550.75;2224.79;1258.47;1500.86;947.94;4865.16;1214.58;705.51
2007-12-14;1405.58;1553.98;1555.95;2219.49;1259.09;1509.21;949.56;4846.66;1222.27;712.68
2007-12-17;1383.51;1530.61;1507.46;2216.04;1242.51;1489.66;940.94;4750.98;1194.93;699.2
2007-12-18;1373.02;1516.05;1512.88;2166.51;1235.58;1503.95;947.94;4784.41;1190.36;694.69
2007-12-19;1362.55;1528.97;1500.16;2140.03;1231.12;1487.66;942.02;4804.36;1178.09;691.58
2007-12-20;1363.33;1531.82;1494.35;2153.12;1232.48;1481.06;947.94;4775.19;1175.35;690.74
2007-12-21;1373.76;1578.12;1530.43;2168.02;1231.38;1481.13;950.1;4797.94;1180.98;704.95
2007-12-27;1382.56;1591.05;1553.34;2190.75;1229.84;1479.64;955.48;4856.97;1187.7;713.98
2007-12-28;1378.78;1582.64;1555.34;2177.78;1228.28;1485.16;952.25;4802.15;1183.06;721.45
2008-01-03;1352.44;1612.79;1504.26;2140.39;1207.91;1469.44;936.09;4831.95;1156.94;696.14
2008-01-04;1323.44;1589.69;1453;2082.58;1194.8;1449.61;917.78;4994.42;1129.97;678.46
2008-01-07;1316.56;1587.56;1406.28;2113.04;1204.81;1439.54;925.86;5169.68;1105.53;646.75
2008-01-08;1345.44;1619.85;1430.97;2146.65;1258.08;1443;937.71;5115.43;1114.83;643.67
2008-01-09;1344.24;1637.38;1397.67;2136.27;1281.42;1418.83;939.33;5104.69;1107.23;614.68
2008-01-10;1336.05;1587.46;1367.27;2105.8;1285.92;1395.6;930.71;5146.94;1109.51;624.79
2008-01-11;1316.8;1559.56;1371.47;2015.48;1266.24;1379.63;913.47;5136.9;1113.91;616.05
2008-01-14;1321.99;1589.13;1396.75;2020.6;1251.44;1375.32;903.24;5047.01;1128.9;623.81
2008-01-15;1286.76;1542.27;1344.18;1963.75;1220.72;1339.8;884.39;5007.26;1105.52;596.51
2008-01-16;1265.53;1478.75;1302.73;1953.04;1212.23;1313.35;903.78;4932.21;1079.04;573.03
2008-01-17;1256.2;1451.77;1297;1965.92;1203.1;1290.27;891.39;4975.9;1060.33;555.44
2008-01-18;1241.42;1425.55;1288.7;1962.17;1204.94;1258.12;888.16;4885.35;1021.25;554.55
2008-01-21;1178.34;1344.7;1209.64;1878.35;1162.88;1201.04;868.23;4620.39;948.91;528.54
2008-01-22;1209.39;1406.15;1258.41;1914.17;1164.18;1204.41;857.46;4510.1;1002.63;537.91
2008-01-23;1188.94;1377.69;1235.94;1862.74;1139.81;1189.29;865;4527.52;999.24;533.55
2008-01-24;1239.64;1448.59;1306.79;1927.8;1157.27;1218.26;886;4513.02;1073.07;551.19
2008-01-25;1242.71;1471.05;1329.73;1957.34;1151.41;1235.48;888.7;4603.77;1059.78;567.91
2008-01-28;1225.48;1436.66;1298.79;1935.48;1135.69;1204.64;882.77;4594.51;1048.49;567.31
2008-01-29;1247.19;1494.56;1338.4;1966.11;1136.6;1233.1;898.39;4645.34;1076;580.98
2008-01-30;1241.66;1499.95;1317.72;1949.15;1139.38;1196.29;914.55;4693.73;1070.55;589.45
2008-01-31;1241.16;1516.82;1316.61;1965.82;1143.89;1231.24;923.17;4667.07;1053.79;590.01
2008-02-01;1265.02;1497.78;1363.64;2013.92;1158.08;1262.09;924.24;4804.47;1073.87;602.11
2008-02-04;1258.49;1503.73;1375.14;1983.36;1151.43;1288.96;916.7;4893.7;1067.48;605.52
2008-02-05;1221.83;1474.09;1324.62;1922.49;1127.62;1294.19;897.85;4894.01;1029.26;583.31
2008-02-06;1228.01;1497.51;1329.3;1944.55;1136.82;1277.65;897.31;4852.15;1025.31;576.05
2008-02-07;1205.77;1454.83;1288.66;1908.24;1129.09;1278.9;883.31;4826.62;1001.9;563.12
2008-02-08;1210.53;1491.54;1288.74;1926.22;1127.97;1291.28;883.31;4882.27;1003.91;568.58
2008-02-11;1196.44;1517.1;1278.74;1896.4;1120.03;1277.46;882.77;5034.2;981.66;565.48
2008-02-12;1227.44;1564.65;1335.12;1942.52;1138.14;1303.96;883.31;5021.95;1010.61;571.28
2008-02-13;1228.04;1549.64;1313.31;1929.23;1153.67;1307.51;880.08;5057.42;1013.16;574.27
2008-02-14;1226.41;1580.47;1321.72;1936.07;1157.11;1319.61;883.85;5092.1;993.38;576.73
2008-02-15;1203.24;1528.57;1293.32;1917.84;1136.31;1302.92;875.77;5100.4;968.52;565.05
2008-02-18;1223.52;1546.49;1328.25;1953.63;1148.58;1313.38;882.77;5079.66;986.77;570.15
2008-02-19;1220.7;1570.09;1323.65;1965.85;1146.97;1317.27;887.62;5107.08;972.22;567.6
2008-02-20;1207.79;1556.49;1317.54;1911.27;1135.69;1319.59;885.47;5077.28;973.04;555.24
2008-02-21;1223.26;1559.34;1335.41;1972.15;1142.5;1323.44;887.62;5060.45;979.35;554.96
2008-02-22;1217.75;1540.67;1314.02;1986.28;1145.83;1322.27;877.39;4965.36;964.08;546.4
2008-02-25;1241.79;1572.06;1340.42;2004.12;1175.14;1330.95;888.16;4946.19;987.89;550.43
2008-02-26;1261.8;1598.95;1373.51;2037.16;1188.6;1335.02;891.39;4859.07;1005.74;560.82
2008-02-27;1266.13;1597.22;1381.09;2052.49;1189.52;1324.23;886.54;4823.88;1009.49;561.01
2008-02-28;1247.58;1564.69;1362.33;2040.89;1176.14;1318.31;867.15;4821.18;983.72;541.9
2008-02-29;1232.08;1561.05;1346.42;2019.72;1158.79;1301.61;858;4664.57;971.73;522.26
2008-03-03;1211.06;1537.27;1320.42;1983.7;1148.79;1287.94;841.84;4711.57;946.86;514.66
2008-03-04;1191.45;1526.3;1306.36;1953.68;1127.63;1294.31;832.14;4786.56;927.41;500.32
2008-03-05;1202.63;1552.73;1334.83;1966.25;1131.37;1297.45;808.45;4778.91;938.06;515.78
2008-03-06;1193.54;1567.69;1336.99;1983.37;1118.87;1291.12;780.98;4694.78;912.1;514.82
2008-03-07;1180.8;1518.91;1326.58;1953.35;1117.5;1263.65;765.9;4639.73;900.67;497.5
2008-03-10;1161.34;1479.65;1293.35;1944.8;1100.79;1254.79;749.74;4548.99;879.63;490.77
2008-03-11;1176.28;1492.8;1318.18;1946.15;1107.42;1279.73;758.89;4578.37;906.59;496.44
2008-03-12;1192.02;1512.96;1339.84;1942.27;1111.04;1255.79;766.97;4706.13;943.7;504.44
2008-03-13;1189.77;1500.62;1314.6;2023.58;1101.75;1255.96;758.89;4696.3;920.56;494.21
2008-03-14;1172.08;1494.68;1300.74;2008.35;1082.25;1266.36;757.28;4718.04;896.67;491.49
2008-03-17;1116.37;1434.4;1225.08;1936.15;1051.06;1224.67;719.58;4681.12;827.7;461.55
2008-03-18;1151.24;1455.9;1263.99;1955.17;1075.24;1234.36;717.42;4587.24;886.66;473.31
2008-03-19;1158.78;1446.9;1268.29;1968.12;1081.47;1235.22;705.03;4554.21;898.31;476.61
2008-03-20;1148.08;1400.37;1245.9;1943;1090.64;1229.86;713.11;4447.58;882.57;473.23
2008-03-25;1184.15;1495.52;1292.54;1965.29;1114.02;1246.29;730.89;4591.9;931.12;493.68
2008-03-26;1177.17;1480.3;1310.01;1970.39;1096.61;1250.61;741.66;4534.06;918.47;490.08
2008-03-27;1191.31;1493.65;1332.12;1990.34;1111.92;1267.35;741.66;4511.29;927.44;493.43
2008-03-28;1188.15;1479;1338.46;1968.97;1117.4;1272.28;742.74;4509.09;920.18;496.05
2008-03-31;1186.87;1511.62;1339.17;1968.81;1110.37;1270.29;733.04;4463.2;919.84;496.52
2008-04-01;1227.53;1519.79;1372.88;2018.76;1134.06;1300.27;737.35;4519.55;985.25;516.5
2008-04-02;1243.1;1509.97;1379.06;2032.36;1146.09;1297.9;747.04;4526.5;1013.85;521.47
2008-04-03;1230.69;1564.33;1369.31;2029.84;1132.89;1306.53;754.05;4470.96;987.53;508.13
2008-04-04;1239.8;1590.67;1381.57;2031.48;1136.98;1324.53;766.97;4455.75;1002.29;515.17
2008-04-07;1249.88;1605.17;1398.56;2047.18;1131.31;1328.02;775.59;4457.27;1023.09;524.51
2008-04-08;1240.77;1596.64;1381.98;2043.3;1114.88;1313.75;776.67;4455.06;1021.45;516.78
2008-04-09;1216.16;1559.08;1367.32;2012.61;1087.05;1305.76;794.98;4481.93;995.8;505.3
2008-04-10;1201.49;1558.31;1353.7;1993.03;1066.92;1265.07;789.59;4491.41;986.4;494.09
2008-04-11;1192.35;1568.54;1339.24;1980.08;1053.74;1263.97;784.21;4435.61;982.44;487.33
2008-04-14;1174.09;1566.62;1320.76;1972.47;1028.07;1251.48;775.59;4394.18;962.45;481.89
2008-04-15;1181.67;1579.47;1334.76;2025.16;1016.08;1253.78;785.82;4464.25;966.14;484.8
2008-04-16;1198.66;1618.61;1366.86;2040.84;1029.8;1271.65;805.75;4426.86;979.23;498.47
2008-04-17;1188.3;1623.94;1360.53;2022.97;1008.53;1270.6;798.75;4436.21;977.68;502.2
2008-04-18;1225.48;1665.77;1406.04;2072.58;1040.31;1286.06;811.14;4408.9;1015.63;519.88
2008-04-21;1220.77;1656.75;1389.23;2043.46;1055.37;1278.44;812.22;4443.84;1006.92;514.35
2008-04-22;1213.02;1653.88;1387.54;2010.57;1052.36;1272.46;806.83;4455.15;999.64;547.52
2008-04-23;1215.29;1644.99;1412.48;2007.79;1061.1;1280.6;807.37;4459.41;988.58;563.14
2008-04-24;1233.39;1639.83;1454.37;2021.98;1083.4;1277.67;810.06;4488.4;1001.28;561.91
2008-04-25;1243.79;1640.85;1456.06;2018.26;1094.06;1291.66;824.85;4536.08;1022.87;572.62
2008-04-28;1255.29;1662.58;1477.07;2023.2;1096.64;1304.04;827.7;4596.51;1042.85;574.57
2008-04-29;1242.06;1598.66;1470.73;2012.95;1082.03;1300.19;827.7;4544.27;1030.1;575.26
2008-04-30;1253.21;1637.68;1482.56;2043.21;1089.72;1310.26;841.92;4548.33;1034.22;576.51
2008-05-02;1277.42;1628.18;1503.99;2065.03;1108.24;1326.47;857.28;4510.02;1073.49;595.06
2008-05-05;1277.31;1636.15;1513.98;2068.97;1102.11;1326.16;850.45;4518.87;1073.25;592.56
2008-05-06;1260.39;1633.19;1493.16;2066.83;1089.48;1327.22;839.64;4493.19;1042.57;589.08
2008-05-07;1275.84;1634.61;1519.44;2113.95;1098.76;1347.06;818.03;4534;1049.41;599.49
2008-05-08;1268.67;1651.14;1526.46;2104.89;1094.14;1348.56;817.46;4520.58;1030.38;601.86
2008-05-09;1252.37;1629.6;1509.46;2075.71;1080.17;1340;813.47;4482.79;1016.96;596.7
2008-05-13;1266.97;1657.29;1530.03;2113.56;1093.63;1334.15;830.54;4490.51;1020.7;595.39
2008-05-14;1270.22;1680.56;1548.43;2102.47;1098.28;1336.3;835.09;4447.11;1020.52;601.14
2008-05-15;1283.85;1680.58;1547.84;2128.67;1119.68;1336.64;830.54;4521.92;1029.62;603.74
2008-05-16;1281.03;1672.54;1551.33;2124.97;1120.93;1350.2;831.68;4538.21;1019.72;607.28
2008-05-19;1299.61;1686.86;1586.57;2145.37;1147.26;1358.83;835.09;4622.41;1025.77;608.82
2008-05-20;1275.29;1652.27;1540.38;2103.11;1130.36;1336.03;823.71;4617.21;1009.4;596.83
2008-05-21;1267.49;1651.65;1531.35;2097.47;1131.44;1331.33;822.58;4626.31;989.65;593.89
2008-05-22;1267.9;1661.31;1541.01;2097.31;1129.18;1332.12;826.56;4691.16;987.37;600.6
2008-05-23;1250.46;1637.16;1520.02;2064.01;1115.37;1331.04;818.59;4733.11;973.37;586.06
2008-05-26;1235.52;1629.78;1503.74;2054.93;1101.02;1320.77;815.75;4720.15;952.92;577.83
2008-05-27;1243.53;1602.63;1506.6;2073.46;1118.46;1322.43;815.18;4763.83;953.61;586.93
2008-05-28;1253.43;1640.23;1523.76;2099.93;1121.55;1338.1;822.01;4868.11;956.78;604.38
2008-05-29;1264.26;1660.27;1537.87;2109.63;1139.79;1342.4;832.25;4947.14;959.5;612.55
2008-05-30;1260.95;1655.94;1537.31;2106.61;1134.94;1353.88;828.26;4913.09;955.59;606.71
2008-06-02;1267.53;1665.38;1528.76;2117.1;1168.68;1355.23;820.87;5006.16;940.86;608.88
2008-06-03;1272.99;1701.44;1546.19;2130.06;1167.1;1354.46;822.01;5001.77;942.48;612.05
2008-06-04;1262.02;1700.93;1535.22;2109.57;1148.43;1356.69;818.59;4945.3;940.37;610.13
2008-06-05;1270.26;1731.97;1529.53;2132.37;1148.47;1375.59;829.97;4842.27;953.84;614.01
2008-06-06;1242.39;1697.98;1498.98;2093.15;1127.95;1368.2;817.46;4893.69;922.59;602.92
2008-06-09;1231.32;1700.19;1477.21;2093.21;1120.12;1349.62;810.63;4799.75;906.66;588.24
2008-06-10;1223.57;1663.31;1452.99;2086.8;1113.13;1337.32;808.35;4789.42;906.93;574.02
2008-06-11;1205.61;1642.57;1423.44;2055.49;1101.29;1321.49;802.1;4762.51;891.91;566.23
2008-06-12;1213.98;1664.16;1440.09;2061.95;1106.54;1320.28;812.91;4826.45;900.44;572.1
2008-06-13;1219.72;1662.87;1438.72;2055.04;1106.96;1329.71;816.89;4830.14;920.44;578.99
2008-06-16;1217.23;1695.14;1451.22;2036.95;1099.8;1340.3;819.16;4743.46;919.16;581.42
2008-06-17;1220.11;1732.73;1470.07;2029.42;1095.03;1346.91;810.63;4761.15;924.53;583.75
2008-06-18;1207.75;1730.03;1439.74;2015.95;1096.76;1340.13;802.67;4750.09;904.45;569.25
2008-06-19;1203.12;1720.16;1445.33;2009.66;1102.91;1331.02;793.56;4834.46;886.95;564.15
2008-06-20;1187.79;1687.6;1431.06;1973.88;1098.21;1311.26;798.68;4928.62;870.75;541.12
2008-06-23;1180.74;1676.19;1427.48;1959.56;1105.96;1299.75;795.27;4891.52;851.36;536.63
2008-06-24;1179.34;1673.1;1393.57;1924.23;1125.5;1296.83;787.88;4825.48;857.15;533.82
2008-06-25;1188.55;1647.12;1391.52;1929.95;1131.41;1309.92;795.27;4863.05;879.43;538.47
2008-06-26;1166.69;1630.99;1353.36;1903.66;1123.6;1295.16;779.91;4887.37;849.93;530.06
2008-06-27;1152.89;1628.75;1351.3;1855.51;1113.69;1281.96;770.24;4951.45;840.35;528.18
2008-06-30;1165.78;1657.3;1341.5;1887.3;1150.74;1273.45;775.36;4994.34;831.13;524.27
2008-07-01;1146.29;1629.42;1302.44;1881.34;1141.74;1264.5;769.1;4956.44;802.97;508.64
2008-07-02;1143.76;1579.4;1285.78;1846.48;1162.69;1250.84;762.85;4955.31;802.73;504.18
2008-07-03;1142.5;1516.43;1283.34;1847.07;1159.01;1243.89;761.14;4840.17;810.71;502.81
2008-07-04;1132.38;1523.91;1269.37;1837.74;1150.85;1238.71;756.02;4796.4;796.85;501.06
2008-07-07;1139.59;1547.27;1298.02;1866.35;1153.34;1234.3;757.73;4918.19;789.84;513.81
2008-07-08;1132.84;1503.93;1263.2;1856.71;1170.22;1222.02;754.88;4870.62;776.71;500.39
2008-07-09;1154.79;1532.1;1292.02;1872.52;1189.71;1231.77;752.04;4815.79;803.72;504.7
2008-07-10;1135.16;1512.32;1254.73;1799.66;1190.08;1211.57;748.05;4768.97;792.55;496.72
2008-07-11;1108.58;1502.4;1223.44;1767.43;1155.72;1190;738.38;4679.36;774.73;482.32
2008-07-14;1114.78;1527.3;1251.68;1775.63;1155.78;1190.39;725.3;4732.42;776.51;487.24
2008-07-15;1095.15;1480.77;1222.47;1749.19;1153.99;1173.88;710.51;4629.5;748.03;478.75
2008-07-16;1098.77;1424.44;1240.36;1767.89;1148.07;1166.88;715.63;4728.06;755.05;488.39
2008-07-17;1125.46;1451.85;1278.83;1823.99;1146.2;1178.19;723.59;4765.73;793.11;516.26
2008-07-18;1139.3;1422.29;1296.52;1802.74;1158.57;1185.99;744.64;4705.08;827.37;518.59
2008-07-21;1147.02;1483.5;1306.4;1828.45;1145.42;1194.44;750.9;4715.31;840.89;532.01
2008-07-22;1155.42;1484.83;1305.65;1840.51;1172.67;1195.54;722.46;4709.52;837.06;516.31
2008-07-23;1177.28;1474.47;1346.33;1861.56;1179.18;1207.97;739.52;4656.93;871.72;530.63
2008-07-24;1174.87;1452.6;1286.72;1831.09;1202.73;1195.23;755.45;4660.37;880.1;524.69
2008-07-25;1167.66;1489.27;1268.03;1845.03;1213.64;1198.84;750.9;4621.61;845.79;526.38
2008-07-28;1161.78;1527.6;1265.96;1869.98;1203.49;1192.47;743.5;4642.56;824.33;525.35
2008-07-29;1165.08;1522.84;1264.48;1896.11;1207.01;1195.83;757.73;4637.64;820.21;531.5
2008-07-30;1183.03;1529.23;1279.09;1920.9;1225.91;1190.32;762.28;4666.82;840.02;526.56
2008-07-31;1187.47;1542.37;1277;1905.07;1239.46;1195.32;771.38;4812.26;845.28;526.74
2008-08-04;1177.36;1516.69;1230.19;1894.54;1250.9;1191.67;763.41;4815.31;829;515.87
2008-08-05;1193.98;1467.95;1241.89;1918.85;1254.12;1210.03;774.79;4823.04;865.39;522.76
2008-08-06;1199.05;1500.65;1265.36;1937.94;1226.51;1223.67;783.89;4728.5;885.47;532.26
2008-08-07;1196.13;1502.34;1281.81;1935.42;1214.5;1234.13;786.74;4676.84;882;528.03
2008-08-08;1207.93;1504.34;1281.72;1982.43;1229.87;1228.12;791.29;4758.82;882.29;529.32
2008-08-11;1220.14;1503.73;1284.78;2020.53;1226.41;1237.64;808.35;4711.39;903.58;536.23
2008-08-12;1214.85;1476.56;1271.9;2039.42;1217.81;1245.64;820.3;4641.51;895.12;535.77
2008-08-13;1197.83;1478.21;1244.77;2025.15;1222.19;1229.18;810.06;4615.73;856.86;532.8
2008-08-14;1199.97;1484.52;1252.29;2018.37;1222.09;1236.05;800.96;4583.12;861.87;547.66
2008-08-15;1205.47;1463.94;1259.04;2032.55;1227.95;1251.11;800.96;4601.33;865.84;549.13
2008-08-18;1204.34;1477.56;1263.12;2029.74;1221.05;1250.24;802.67;4592.61;867.65;546.55
2008-08-19;1185.31;1432.11;1238.25;2017.68;1216.39;1262.33;789.58;4668.85;835.33;528.93
2008-08-20;1182.53;1448.49;1228.74;2003.22;1207.83;1255.97;778.2;4657.73;843.69;530.4
2008-08-21;1167.67;1456.79;1219.28;1961.87;1190.11;1267.86;767.97;4668.07;836.17;529.91
2008-08-22;1182.58;1459.77;1238.23;1977.4;1198.57;1268.82;791.29;4757.13;858.39;530.4
2008-08-25;1177.79;1456.58;1226.56;1971.13;1193.17;1262.5;783.32;4733.75;856.86;530.38
2008-08-26;1183.54;1460.23;1238.99;1984.54;1199.15;1257.82;783.32;4785.32;857.53;530.96
2008-08-27;1182.12;1479.06;1252.86;1976.55;1198.97;1263.8;793;4821.61;848.56;533.84
2008-08-28;1198.44;1493.26;1277.83;1985.91;1211.99;1263.19;794.13;4821.93;870.44;538.78
2008-08-29;1206.84;1514.41;1292.77;1993.93;1218.32;1276.45;804.94;4845.27;877.69;538.48
2008-09-01;1205.33;1511.41;1296.67;1992.67;1215.37;1268.93;800.96;4944.28;875.09;545.64
2008-09-02;NA;1494.41;1320.39;2017.68;1220.92;1287.52;814.61;4928.64;887.8;553.06
2008-09-03;1210.91;1491.48;1304.66;2001.3;1214.21;1281.55;819.16;4939.76;887.48;546.04
